Level	Rule Name	Subject	Property	Value
WARN	duplicate_exact_synonym	obo:VBO_0014694	oboInOwl:hasExactSynonym	Herki
WARN	duplicate_exact_synonym	obo:VBO_0001436	oboInOwl:hasExactSynonym	Herik
WARN	duplicate_exact_synonym	obo:VBO_0014690	oboInOwl:hasExactSynonym	Herik
WARN	duplicate_exact_synonym	obo:VBO_0014691	oboInOwl:hasExactSynonym	Herik
WARN	duplicate_exact_synonym	obo:VBO_0002817	oboInOwl:hasExactSynonym	Herero
WARN	duplicate_exact_synonym	obo:VBO_0015585	oboInOwl:hasExactSynonym	Herero
WARN	duplicate_exact_synonym	obo:VBO_0000233	oboInOwl:hasExactSynonym	Herens
WARN	duplicate_exact_synonym	obo:VBO_0004236	oboInOwl:hasExactSynonym	Herens
WARN	duplicate_exact_synonym	obo:VBO_0000232	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0001147	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003022	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003023	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003024	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003025	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003026	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003027	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003028	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003029	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003030	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003031	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003032	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003033	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003034	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003035	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003036	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003037	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003038	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003039	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003040	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003041	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003042	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003043	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003044	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003046	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003047	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003048	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003049	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003050	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003051	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003052	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003053	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003054	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003055	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003056	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003057	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003058	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003059	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003060	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003061	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003062	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003063	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003064	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003065	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003066	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003067	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003068	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003069	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003070	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003071	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003072	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003073	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003074	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003075	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003076	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003077	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003078	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003079	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003080	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003081	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003082	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0003992	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0004954	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0012232	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0013229	oboInOwl:hasExactSynonym	Hereford
WARN	duplicate_exact_synonym	obo:VBO_0001435	oboInOwl:hasExactSynonym	Herdwick
WARN	duplicate_exact_synonym	obo:VBO_0014686	oboInOwl:hasExactSynonym	Herdwick
WARN	duplicate_exact_synonym	obo:VBO_0014688	oboInOwl:hasExactSynonym	Herdwick
WARN	duplicate_exact_synonym	obo:VBO_0014689	oboInOwl:hasExactSynonym	Herdwick
WARN	duplicate_exact_synonym	obo:VBO_0011148	oboInOwl:hasExactSynonym	Herati
WARN	duplicate_exact_synonym	obo:VBO_0015580	oboInOwl:hasExactSynonym	Herati
WARN	duplicate_exact_synonym	obo:VBO_0005747	oboInOwl:hasExactSynonym	Hendrix Bovan Goldline
WARN	duplicate_exact_synonym	obo:VBO_0005748	oboInOwl:hasExactSynonym	Hendrix Bovan Goldline
WARN	duplicate_exact_synonym	obo:VBO_0005752	oboInOwl:hasExactSynonym	Hendrix Bovan Goldline
WARN	duplicate_exact_synonym	obo:VBO_0005753	oboInOwl:hasExactSynonym	Hendrix Bovan Goldline
WARN	duplicate_exact_synonym	obo:VBO_0005755	oboInOwl:hasExactSynonym	Hendrix Bovan Goldline
WARN	duplicate_exact_synonym	obo:VBO_0005756	oboInOwl:hasExactSynonym	Hendrix Bovan Goldline
WARN	duplicate_exact_synonym	obo:VBO_0005757	oboInOwl:hasExactSynonym	Hendrix Bovan Goldline
WARN	duplicate_exact_synonym	obo:VBO_0009828	oboInOwl:hasExactSynonym	Hejazi
WARN	duplicate_exact_synonym	obo:VBO_0016483	oboInOwl:hasExactSynonym	Hejazi
WARN	duplicate_exact_synonym	obo:VBO_0001433	oboInOwl:hasExactSynonym	Heidschnucke
WARN	duplicate_exact_synonym	obo:VBO_0014684	oboInOwl:hasExactSynonym	Heidschnucke
WARN	duplicate_exact_synonym	obo:VBO_0015640	oboInOwl:hasExactSynonym	Heidschnucke
WARN	duplicate_exact_synonym	obo:VBO_0000231	oboInOwl:hasExactSynonym	Heck Cattle
WARN	duplicate_exact_synonym	obo:VBO_0003019	oboInOwl:hasExactSynonym	Heck Cattle
WARN	duplicate_exact_synonym	obo:VBO_0003020	oboInOwl:hasExactSynonym	Heck
WARN	duplicate_exact_synonym	obo:VBO_0003021	oboInOwl:hasExactSynonym	Heck
WARN	duplicate_exact_synonym	obo:VBO_0004790	oboInOwl:hasExactSynonym	Heck
WARN	duplicate_exact_synonym	obo:VBO_0001432	oboInOwl:hasExactSynonym	Hebridean
WARN	duplicate_exact_synonym	obo:VBO_0014682	oboInOwl:hasExactSynonym	Hebridean
WARN	duplicate_exact_synonym	obo:VBO_0014683	oboInOwl:hasExactSynonym	Hebridean
WARN	duplicate_exact_synonym	obo:VBO_0001256	oboInOwl:hasExactSynonym	Havanna
WARN	duplicate_exact_synonym	obo:VBO_0013616	oboInOwl:hasExactSynonym	Havanna
WARN	duplicate_exact_synonym	obo:VBO_0013618	oboInOwl:hasExactSynonym	Havanna
WARN	duplicate_exact_synonym	obo:VBO_0013620	oboInOwl:hasExactSynonym	Havanna
WARN	duplicate_exact_synonym	obo:VBO_0100108	oboInOwl:hasExactSynonym	Havana Brown
WARN	duplicate_exact_synonym	obo:VBO_0100109	oboInOwl:hasExactSynonym	Havana Brown
WARN	duplicate_exact_synonym	obo:VBO_0013619	oboInOwl:hasExactSynonym	Havana
WARN	duplicate_exact_synonym	obo:VBO_0013620	oboInOwl:hasExactSynonym	Havana
WARN	duplicate_exact_synonym	obo:VBO_0013621	oboInOwl:hasExactSynonym	Havana
WARN	duplicate_exact_synonym	obo:VBO_0100108	oboInOwl:hasExactSynonym	Havana
WARN	duplicate_exact_synonym	obo:VBO_0100109	oboInOwl:hasExactSynonym	Havana
WARN	duplicate_exact_synonym	obo:VBO_0000980	oboInOwl:hasExactSynonym	Hausa
WARN	duplicate_exact_synonym	obo:VBO_0010672	oboInOwl:hasExactSynonym	Hausa
WARN	duplicate_exact_synonym	obo:VBO_0016283	oboInOwl:hasExactSynonym	Hausa
WARN	duplicate_exact_synonym	obo:VBO_0009195	oboInOwl:hasExactSynonym	Hassan
WARN	duplicate_exact_synonym	obo:VBO_0016041	oboInOwl:hasExactSynonym	Hassan
WARN	duplicate_exact_synonym	obo:VBO_0003016	oboInOwl:hasExactSynonym	Haryana
WARN	duplicate_exact_synonym	obo:VBO_0003017	oboInOwl:hasExactSynonym	Haryana
WARN	duplicate_exact_synonym	obo:VBO_0000230	oboInOwl:hasExactSynonym	Hariana
WARN	duplicate_exact_synonym	obo:VBO_0003014	oboInOwl:hasExactSynonym	Hariana
WARN	duplicate_exact_synonym	obo:VBO_0003015	oboInOwl:hasExactSynonym	Hariana
WARN	duplicate_exact_synonym	obo:VBO_0003018	oboInOwl:hasExactSynonym	Hariana
WARN	duplicate_exact_synonym	obo:VBO_0001255	oboInOwl:hasExactSynonym	Hare
WARN	duplicate_exact_synonym	obo:VBO_0013615	oboInOwl:hasExactSynonym	Hare
WARN	duplicate_exact_synonym	obo:VBO_0000229	oboInOwl:hasExactSynonym	Hanwoo
WARN	duplicate_exact_synonym	obo:VBO_0005027	oboInOwl:hasExactSynonym	Hanwoo
WARN	duplicate_exact_synonym	obo:VBO_0003015	oboInOwl:hasExactSynonym	Hansi
WARN	duplicate_exact_synonym	obo:VBO_0003112	oboInOwl:hasExactSynonym	Hansi
WARN	duplicate_exact_synonym	obo:VBO_0000979	oboInOwl:hasExactSynonym	Hanoverian
WARN	duplicate_exact_synonym	obo:VBO_0010658	oboInOwl:hasExactSynonym	Hanoverian
WARN	duplicate_exact_synonym	obo:VBO_0010661	oboInOwl:hasExactSynonym	Hanoverian
WARN	duplicate_exact_synonym	obo:VBO_0010662	oboInOwl:hasExactSynonym	Hanoverian
WARN	duplicate_exact_synonym	obo:VBO_0010664	oboInOwl:hasExactSynonym	Hanoverian
WARN	duplicate_exact_synonym	obo:VBO_0010665	oboInOwl:hasExactSynonym	Hanoverian
WARN	duplicate_exact_synonym	obo:VBO_0010663	oboInOwl:hasExactSynonym	Hanover
WARN	duplicate_exact_synonym	obo:VBO_0010667	oboInOwl:hasExactSynonym	Hanover
WARN	duplicate_exact_synonym	obo:VBO_0010669	oboInOwl:hasExactSynonym	Hanover
WARN	duplicate_exact_synonym	obo:VBO_0003866	oboInOwl:hasExactSynonym	Hanagamba
WARN	duplicate_exact_synonym	obo:VBO_0003867	oboInOwl:hasExactSynonym	Hanagamba
WARN	duplicate_exact_synonym	obo:VBO_0003868	oboInOwl:hasExactSynonym	Hanagamba
WARN	duplicate_exact_synonym	obo:VBO_0003869	oboInOwl:hasExactSynonym	Hanagamba
WARN	duplicate_exact_synonym	obo:VBO_0003870	oboInOwl:hasExactSynonym	Hanagamba
WARN	duplicate_exact_synonym	obo:VBO_0003871	oboInOwl:hasExactSynonym	Hanagamba
WARN	duplicate_exact_synonym	obo:VBO_0014228	oboInOwl:hasExactSynonym	Hamra
WARN	duplicate_exact_synonym	obo:VBO_0015117	oboInOwl:hasExactSynonym	Hamra
WARN	duplicate_exact_synonym	obo:VBO_0001431	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0014661	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0014662	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0014663	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0014672	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0014676	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0014677	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0014678	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0014679	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0015726	oboInOwl:hasExactSynonym	Hampshire Down
WARN	duplicate_exact_synonym	obo:VBO_0000536	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0001146	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0001431	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0006035	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0011973	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012180	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012181	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012182	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012183	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012184	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012185	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012186	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012187	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012188	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012189	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012190	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012192	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012193	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012194	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012196	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012197	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012198	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012199	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012200	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012201	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012202	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012203	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012204	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012205	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012206	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012207	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012208	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012209	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012210	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012211	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012212	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012213	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012214	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012215	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012216	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012217	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012218	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012219	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012220	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012221	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012222	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012223	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012224	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012225	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012226	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012227	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012228	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012229	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012230	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012231	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0012979	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0013051	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014663	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014665	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014666	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014667	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014668	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014669	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014670	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014671	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014672	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014674	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014675	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014680	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0014681	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0015993	oboInOwl:hasExactSynonym	Hampshire
WARN	duplicate_exact_synonym	obo:VBO_0001430	oboInOwl:hasExactSynonym	Hamdani
WARN	duplicate_exact_synonym	obo:VBO_0010349	oboInOwl:hasExactSynonym	Hamdani
WARN	duplicate_exact_synonym	obo:VBO_0010360	oboInOwl:hasExactSynonym	Hamdani
WARN	duplicate_exact_synonym	obo:VBO_0010395	oboInOwl:hasExactSynonym	Hamdani
WARN	duplicate_exact_synonym	obo:VBO_0010396	oboInOwl:hasExactSynonym	Hamdani
WARN	duplicate_exact_synonym	obo:VBO_0014660	oboInOwl:hasExactSynonym	Hamdani
WARN	duplicate_exact_synonym	obo:VBO_0016103	oboInOwl:hasExactSynonym	Hamdani
WARN	duplicate_exact_synonym	obo:VBO_0006029	oboInOwl:hasExactSynonym	Hamburgh
WARN	duplicate_exact_synonym	obo:VBO_0006033	oboInOwl:hasExactSynonym	Hamburgh
WARN	duplicate_exact_synonym	obo:VBO_0007582	oboInOwl:hasExactSynonym	Hamburgh
WARN	duplicate_exact_synonym	obo:VBO_0000535	oboInOwl:hasExactSynonym	Hamburger
WARN	duplicate_exact_synonym	obo:VBO_0006028	oboInOwl:hasExactSynonym	Hamburger
WARN	duplicate_exact_synonym	obo:VBO_0006031	oboInOwl:hasExactSynonym	Hamburger
WARN	duplicate_exact_synonym	obo:VBO_0000534	oboInOwl:hasExactSynonym	Hamburg
WARN	duplicate_exact_synonym	obo:VBO_0006030	oboInOwl:hasExactSynonym	Hamburg
WARN	duplicate_exact_synonym	obo:VBO_0006032	oboInOwl:hasExactSynonym	Hamburg
WARN	duplicate_exact_synonym	obo:VBO_0000049	oboInOwl:hasExactSynonym	Hamadan
WARN	duplicate_exact_synonym	obo:VBO_0001752	oboInOwl:hasExactSynonym	Hamadan
WARN	duplicate_exact_synonym	obo:VBO_0001753	oboInOwl:hasExactSynonym	Hamadan
WARN	duplicate_exact_synonym	obo:VBO_0005317	oboInOwl:hasExactSynonym	Halep
WARN	duplicate_exact_synonym	obo:VBO_0005318	oboInOwl:hasExactSynonym	Halep
WARN	duplicate_exact_synonym	obo:VBO_0008942	oboInOwl:hasExactSynonym	Halep
WARN	duplicate_exact_synonym	obo:VBO_0001145	oboInOwl:hasExactSynonym	Haitian
WARN	duplicate_exact_synonym	obo:VBO_0012178	oboInOwl:hasExactSynonym	Haitian
WARN	duplicate_exact_synonym	obo:VBO_0012179	oboInOwl:hasExactSynonym	Haitian
WARN	duplicate_exact_synonym	obo:VBO_0004534	oboInOwl:hasExactSynonym	Hainan
WARN	duplicate_exact_synonym	obo:VBO_0012767	oboInOwl:hasExactSynonym	Hainan
WARN	duplicate_exact_synonym	obo:VBO_0000978	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010632	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010634	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010635	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010636	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010637	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010639	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010641	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010642	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010643	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010644	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010646	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010647	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010648	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010649	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010650	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010651	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010653	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010654	oboInOwl:hasExactSynonym	Haflinger
WARN	duplicate_exact_synonym	obo:VBO_0010640	oboInOwl:hasExactSynonym	Hafling
WARN	duplicate_exact_synonym	obo:VBO_0010645	oboInOwl:hasExactSynonym	Hafling
WARN	duplicate_exact_synonym	obo:VBO_0010651	oboInOwl:hasExactSynonym	Hafling
WARN	duplicate_exact_synonym	obo:VBO_0010633	oboInOwl:hasExactSynonym	Hafflinger
WARN	duplicate_exact_synonym	obo:VBO_0010655	oboInOwl:hasExactSynonym	Hafflinger
WARN	duplicate_exact_synonym	obo:VBO_0010656	oboInOwl:hasExactSynonym	Hafflinger
WARN	duplicate_exact_synonym	obo:VBO_0000977	oboInOwl:hasExactSynonym	Hackney Pony
WARN	duplicate_exact_synonym	obo:VBO_0010629	oboInOwl:hasExactSynonym	Hackney Pony
WARN	duplicate_exact_synonym	obo:VBO_0010630	oboInOwl:hasExactSynonym	Hackney Pony
WARN	duplicate_exact_synonym	obo:VBO_0010631	oboInOwl:hasExactSynonym	Hackney Pony
WARN	duplicate_exact_synonym	obo:VBO_0011473	oboInOwl:hasExactSynonym	Hackney Pony
WARN	duplicate_exact_synonym	obo:VBO_0000976	oboInOwl:hasExactSynonym	Hackney
WARN	duplicate_exact_synonym	obo:VBO_0010620	oboInOwl:hasExactSynonym	Hackney
